Source,Target,Source_repo,Target_repo
612304,612385,tripleo-common,tripleo-heat-templates
563874,612385,tripleo-common,tripleo-heat-templates
612334,612384,tripleo-common,tripleo-heat-templates
612304,612384,tripleo-common,tripleo-heat-templates
563874,612384,tripleo-common,tripleo-heat-templates
612334,612382,tripleo-common,tripleo-heat-templates
612304,612382,tripleo-common,tripleo-heat-templates
563874,612382,tripleo-common,tripleo-heat-templates
563021,612383,tripleo-common,tripleo-heat-templates
552496,612383,tripleo-common,tripleo-heat-templates
563024,612383,tripleo-common,tripleo-heat-templates
550508,612383,tripleo-common,tripleo-heat-templates
563023,612369,tripleo-common,tripleo-heat-templates
555262,612369,tripleo-common,tripleo-heat-templates
563024,612369,tripleo-common,tripleo-heat-templates
550508,612369,tripleo-common,tripleo-heat-templates
612334,612371,tripleo-common,tripleo-heat-templates
612304,612371,tripleo-common,tripleo-heat-templates
563874,612371,tripleo-common,tripleo-heat-templates
561635,612325,puppet-tripleo,tripleo-common
612288,612291,puppet-neutron,tripleo-heat-templates
612242,612238,tripleo-heat-templates,puppet-tripleo
608564,612238,tripleo-heat-templates,puppet-tripleo
585015,612238,tripleo-heat-templates,puppet-tripleo
612190,612195,puppet-trove,puppet-oslo
612191,612195,puppet-trove,puppet-oslo
612140,612154,openstackdocstheme,releases
611765,612062,openstack-ansible-plugins,openstack-ansible-tests
612614,612061,openstack-ansible-os_neutron,openstack-ansible-os_nova
611460,611980,octavia,octavia-tempest-plugin
653140,611979,puppet-qdr,puppet-tripleo
651625,611979,puppet-qdr,puppet-tripleo
617366,611979,puppet-qdr,puppet-tripleo
614876,611969,tripleo-common,tripleo-heat-templates
611892,611895,project-config,governance
611893,611896,project-config,governance
610427,611881,cookbook-openstack-common,openstack-chef
610427,611880,cookbook-openstack-common,openstack-chef
611844,611853,tripleo-quickstart-extras,tripleo-quickstart
615159,611833,tempest,nova
482863,611832,kolla-ansible,kolla-ansible
482863,611831,kolla-ansible,kolla-ansible
482863,611830,kolla-ansible,kolla-ansible
611919,611677,puppet-tripleo,tripleo-heat-templates
611607,611630,openstack-zuul-jobs,project-config
611629,611631,openstack-zuul-jobs,project-config
615518,611601,tripleo-quickstart,tripleo-quickstart-extras
610977,611572,devstack,tempest
618169,611570,tempest,devstack-plugin-ceph
610977,611566,devstack,swift
620906,611563,devstack,keystone
611518,611526,tripleo-heat-templates,tripleo-ci
612704,611508,openstack-ansible-os_glance,ansible-role-python_venv_build
613256,611508,openstack-ansible-os_keystone,ansible-role-python_venv_build
611450,611452,charms.openstack,charm-keystone-ldap
613635,611443,oslo.context,oslo.policy
611460,611405,octavia,octavia-tempest-plugin
611287,611347,charms.openstack,charm-barbican
639765,611253,glance_store,glance
610516,611240,tripleo-common,tripleo-heat-templates
605399,611240,tripleo-common,tripleo-heat-templates
611223,611208,puppet-openstack-integration,puppet-nova
611401,611190,ldappool,keystone
613632,611190,releases,keystone
614052,611190,requirements,keystone
611443,611179,oslo.policy,keystone
611152,611154,tripleo-common,python-tripleoclient
607181,611154,tripleo-common,python-tripleoclient
598395,611114,governance-uc,project-config
614349,611092,python-tripleoclient,tripleo-heat-templates
611074,611075,requirements,project-config
604028,611020,placement,grenade
606853,611020,devstack-gate,grenade
610977,610997,devstack,neutron
610938,610940,tempest,devstack
610917,610918,tripleo-heat-templates,tripleo-heat-templates
602456,610917,tripleo-quickstart-extras,tripleo-heat-templates
611619,610910,charm-ceph-osd,charm-ceph-mon
610904,610910,charm-ceph-osd,charm-ceph-mon
612242,610883,tripleo-heat-templates,puppet-tripleo
608564,610883,tripleo-heat-templates,puppet-tripleo
585015,610883,tripleo-heat-templates,puppet-tripleo
615776,610682,tripleo-common,tripleo-heat-templates
610663,610682,tripleo-common,tripleo-heat-templates
610674,610682,tripleo-quickstart,tripleo-heat-templates
603190,610676,oslo.messaging,oslo.messaging
615776,610674,tripleo-common,tripleo-quickstart
610663,610674,tripleo-common,tripleo-quickstart
609104,610623,os-ken,os-ken
610596,610600,tripleo-heat-templates,tripleo-quickstart-extras
615489,610491,tripleo-quickstart,tripleo-quickstart-extras
610427,610484,cookbook-openstack-common,openstack-chef
610482,610481,openstack-helm-infra,openstack-helm
610488,610481,openstack-helm-addons,openstack-helm
611239,610481,openstack-helm-infra,openstack-helm
610468,610463,tripleo-quickstart,tripleo-ci
610491,610463,tripleo-quickstart-extras,tripleo-ci
610394,610386,tempest,openstack-zuul-jobs
610385,610386,project-config,openstack-zuul-jobs
610394,610385,tempest,project-config
610356,610361,astara,project-config
610357,610361,astara-appliance,project-config
610358,610361,astara-neutron,project-config
610359,610361,astara-horizon,project-config
606398,610349,nova,nova
612481,610343,puppet-openstack-integration,puppet-ceph
610335,610336,neutron-lib,neutron
607196,610197,tripleo-common,tripleo-heat-templates
603050,610197,tripleo-common,tripleo-heat-templates
607621,610197,tripleo-quickstart,tripleo-heat-templates
610146,610147,tripleo-quickstart,tripleo-quickstart-extras
591652,610145,tripleo-quickstart-extras,tripleo-quickstart
610491,610119,tripleo-quickstart-extras,tripleo-quickstart
591652,610119,tripleo-quickstart-extras,tripleo-quickstart
604706,610091,tripleo-ci,tripleo-heat-templates
624184,610079,openstack-ansible,openstack-ansible
609746,610072,tripleo-common,tripleo-ci
607848,610049,tripleo-ci,python-tripleoclient
609941,610041,tripleo-common,tripleo-heat-templates
609586,610035,tripleo-common,tripleo-heat-templates
609531,610015,project-config,governance
602492,610014,tripleo-quickstart-extras,tripleo-ci
605707,610013,ironic-python-agent,ironic
609997,609994,glance,cinder
610753,609984,senlin,openstacksdk
609941,609963,tripleo-common,tripleo-quickstart
603352,609960,nova-specs,nova-specs
609530,609958,tempest,project-config
609530,609957,tempest,devstack
609530,609956,tempest,requirements
609530,609954,tempest,nova
609530,609952,tempest,neutron
609530,609951,tempest,keystone
609530,609950,tempest,glance
609530,609949,tempest,cinder
606095,609947,puppet-tripleo,tripleo-heat-templates
609939,609946,puppet-neutron,tripleo-heat-templates
612245,609943,tripleo-quickstart-extras,puppet-swift
609666,609942,tripleo-ci,puppet-nova
609666,609940,tripleo-ci,puppet-neutron
609666,609938,tripleo-ci,puppet-keystone
609666,609937,tripleo-ci,puppet-horizon
615178,609936,puppet-openstack-integration,puppet-glance
609932,609935,puppet-neutron,tripleo-heat-templates
610600,609934,tripleo-quickstart-extras,puppet-cinder
609666,609933,tripleo-ci,puppet-openstack-integration
609922,609923,puppet-neutron,tripleo-heat-templates
609854,609861,octavia,octavia-tempest-plugin
608589,609846,tripleo-quickstart-extras,tripleo-ci
609830,609845,tripleo-quickstart-extras,tripleo-heat-templates
609901,609823,openstack-zuul-jobs,ceilometer-powervm
610106,609783,ironic-python-agent,ironic-inspector
609782,609783,ironic-python-agent,ironic-inspector
610148,609771,ironic-python-agent,ironic-inspector
609769,609771,ironic-python-agent,ironic-inspector
606398,609743,nova,python-novaclient
610349,609743,nova,python-novaclient
599605,609718,tripleo-quickstart,tripleo-common
609710,609708,tripleo-quickstart,tripleo-ci
609300,609608,puppet-openstack-integration,tripleo-quickstart-extras
580364,609594,tempest,openstack-zuul-jobs
580364,609593,tempest,openstack-zuul-jobs
609832,609558,manila,manila
609766,609557,openstack-zuul-jobs,python-manilaclient
609741,609550,tripleo-quickstart,tripleo-quickstart-extras
609359,609522,tempest,project-config
616593,609508,tripleo-common,tripleo-heat-templates
609359,609467,tempest,nova
609359,609466,tempest,neutron
609359,609465,tempest,keystone
609359,609464,tempest,glance
609359,609462,tempest,cinder
609420,609431,puppet-octavia,tripleo-heat-templates
609332,609396,castellan,barbican
609359,609362,tempest,requirements
612395,609347,puppet-octavia,tripleo-heat-templates
609313,609325,kuryr-kubernetes,kuryr-tempest-plugin
609300,609321,puppet-openstack-integration,puppet-cinder
609300,609320,puppet-openstack-integration,puppet-glance
639994,609316,pymod2pkg,rpm-packaging
609300,609312,puppet-openstack-integration,puppet-horizon
609300,609311,puppet-openstack-integration,puppet-neutron
609300,609310,puppet-openstack-integration,puppet-swift
609300,609308,puppet-openstack-integration,puppet-keystone
609300,609305,puppet-openstack-integration,puppet-keystone
609300,609301,puppet-openstack-integration,puppet-nova
609289,609290,puppet-nova,tripleo-quickstart-extras
609169,609170,diskimage-builder,octavia
609097,609099,project-config,openstack-zuul-jobs
609087,609099,project-config,openstack-zuul-jobs
608863,609089,tempest,openstack-zuul-jobs
609032,609033,tempest,networking-ovn
609105,609028,tripleo-ci,tripleo-heat-templates
609019,609022,tripleo-common,tripleo-heat-templates
600183,609022,tripleo-common,tripleo-heat-templates
679373,609020,tripleo-common,python-tripleoclient
606039,609020,tripleo-common,python-tripleoclient
602753,609020,tripleo-common,python-tripleoclient
611240,608994,tripleo-heat-templates,tripleo-quickstart
583868,608994,tripleo-heat-templates,tripleo-quickstart
608937,608941,releases,kolla
608880,608881,openstack-ansible-repo_server,openstack-ansible
608867,608866,project-config,governance
616162,608765,openstack-ansible-nspawn_hosts,openstack-ansible-nspawn_container_create
608735,608765,openstack-ansible-nspawn_hosts,openstack-ansible-nspawn_container_create
611199,608761,manila,manila
604929,608761,manila,manila
614802,608761,manila,manila
608835,608760,requirements,glance
616163,608759,openstack-ansible-nspawn_container_create,openstack-ansible-nspawn_hosts
608765,608759,openstack-ansible-nspawn_container_create,openstack-ansible-nspawn_hosts
608691,608706,devstack,tempest
608689,608690,openstack-helm-infra,openstack-helm
610926,608686,mistral,mistral-tempest-plugin
608677,608686,mistral,mistral-tempest-plugin
608662,608672,openstack-helm-infra,openstack-helm
608687,608665,puppet-tripleo,tripleo-heat-templates
603291,608665,puppet-tripleo,tripleo-heat-templates
529077,608649,puppet-tripleo,tripleo-ci
608647,608648,tripleo-common,python-tripleoclient
608631,608636,openstack-ansible-repo_server,openstack-ansible
482863,608617,kolla-ansible,kolla-ansible
609746,608589,tripleo-common,tripleo-quickstart-extras
599068,608465,tripleo-heat-templates,tripleo-common
589252,608465,tripleo-heat-templates,tripleo-common
608465,608464,tripleo-common,python-tripleoclient
589290,608464,tripleo-common,python-tripleoclient
608319,608463,paunch,tripleo-quickstart
580119,608449,tripleo-quickstart,tripleo-common
610061,608444,requirements,neutron
608442,608443,governance,project-config
619343,608433,openstack-ansible-os_glance,openstack-ansible
608430,608431,openstack-ansible-tests,openstack-ansible-os_nova
608345,608403,project-config,governance
608373,608374,openstack-helm-infra,openstack-helm
602460,608368,senlin,senlin-tempest-plugin
607652,608300,tripleo-heat-templates,tripleo-common
604357,608300,tripleo-heat-templates,tripleo-common
609270,608283,project-config,governance
608271,608275,tripleo-quickstart,tripleo-ci
609048,608269,openstack-helm-infra,openstack-helm
608325,608102,openstack-ansible-openstack_hosts,openstack-ansible-tests
608393,608102,openstack-ansible-lxc_hosts,openstack-ansible-tests
633092,608102,openstack-ansible-lxc_container_create,openstack-ansible-tests
633093,608102,openstack-ansible-memcached_server,openstack-ansible-tests
633152,608102,openstack-ansible-rabbitmq_server,openstack-ansible-tests
633289,608102,openstack-ansible-galera_client,openstack-ansible-tests
633394,608102,ansible-role-python_venv_build,openstack-ansible-tests
633385,608102,openstack-ansible-galera_server,openstack-ansible-tests
633423,608102,openstack-ansible-os_keystone,openstack-ansible-tests
633424,608102,openstack-ansible-os_tempest,openstack-ansible-tests
607971,608081,openstack-helm-infra,openstack-helm
608074,608075,puppet-tripleo,tripleo-heat-templates
608073,608074,puppet-cinder,puppet-tripleo
525760,608069,openstack-zuul-jobs,project-config
628638,608015,tripleo-common,tripleo-image-elements
613087,608015,tripleo-common,tripleo-image-elements
608017,608015,tripleo-common,tripleo-image-elements
607992,608010,kuryr-kubernetes,kuryr-tempest-plugin
611894,607992,kuryr-kubernetes,kuryr-kubernetes
608011,607992,kuryr-kubernetes,kuryr-kubernetes
611406,607982,tripleo-common,tripleo-heat-templates
607764,607982,tripleo-common,tripleo-heat-templates
556796,607871,watcher,watcher
607611,607861,os-win,compute-hyperv
607844,607850,releases,openstack-ansible
606948,607848,tripleo-quickstart,tripleo-ci
607830,607848,tripleo-quickstart-extras,tripleo-ci
607838,607842,releases,openstack-ansible
604013,607839,charm-neutron-openvswitch,charm-nova-compute
607827,607836,releases,openstack-ansible
607841,607815,tripleo-heat-templates,python-tripleoclient
610102,607753,tripleo-ci,python-tripleoclient
607733,607734,tripleo-heat-templates,python-tripleoclient
606200,607734,tripleo-heat-templates,python-tripleoclient
607635,607647,puppet-tripleo,tripleo-heat-templates
607631,607639,puppet-tripleo,tripleo-heat-templates
607577,607582,monasca-transform,project-config
607579,607582,monasca-ui,project-config
608355,607567,openstack-helm-infra,openstack-helm
595658,607560,monasca-analytics,project-config
631758,607555,tripleo-quickstart-extras,tripleo-heat-templates
611761,607538,requirements,election
607395,607407,senlin,senlin-tempest-plugin
604886,607364,tripleo-common,tripleo-heat-templates
600956,607348,manila-test-image,openstack-zuul-jobs
606942,607330,tripleo-common,python-tripleoclient
586356,607330,tripleo-common,python-tripleoclient
597038,607329,puppet-tripleo,tripleo-heat-templates
607323,607325,tripleo-quickstart-extras,tripleo-quickstart
597038,607318,puppet-tripleo,tripleo-heat-templates
618554,607315,kayobe-config-dev,kayobe
607651,607315,kayobe-config-dev,kayobe
607683,607313,openstack-chef,cookbook-openstackclient
605257,607300,neutron,neutron-lbaas
606943,607294,tripleo-quickstart,tripleo-ci
605690,607289,neutron,neutron
602802,607208,tripleo-quickstart,tripleo-heat-templates
607195,607208,tripleo-common,tripleo-heat-templates
602112,607208,tripleo-common,tripleo-heat-templates
602751,607208,tripleo-quickstart-extras,tripleo-heat-templates
589469,607206,tripleo-quickstart,tripleo-heat-templates
582609,607204,tripleo-common,tripleo-heat-templates
607206,607193,tripleo-heat-templates,tripleo-common
582495,607193,tripleo-heat-templates,tripleo-common
611152,607182,tripleo-common,python-tripleoclient
607181,607182,tripleo-common,python-tripleoclient
605036,607152,watcher,python-watcherclient
649252,607145,sahara,sahara-tests
371411,607142,project-config,governance
603315,607094,charm-layer-openstack,charm-aodh
603312,607094,charms.openstack,charm-aodh
606015,607057,openstack-ansible-repo_server,openstack-ansible
607011,607012,oslo.upgradecheck,designate
605636,606999,networking-ovn,kuryr-kubernetes
607052,606986,puppet-tripleo,tripleo-ci
606978,606985,tempest,cinder
606978,606981,tempest,nova
606985,606981,cinder,nova
634977,606978,devstack-plugin-ceph,tempest
608465,606964,tripleo-common,python-tripleoclient
589290,606964,tripleo-common,python-tripleoclient
699418,606958,puppet-neutron,tripleo-heat-templates
699417,606958,puppet-neutron,tripleo-heat-templates
606957,606958,puppet-neutron,tripleo-heat-templates
605349,606908,tripleo-heat-templates,puppet-tripleo
605348,606908,tripleo-heat-templates,puppet-tripleo
601555,606908,tripleo-heat-templates,puppet-tripleo
596274,606908,tripleo-heat-templates,puppet-tripleo
606129,606855,project-config,releases
608266,606853,openstack-zuul-jobs,devstack-gate
582621,606791,puppet-nova,tripleo-heat-templates
582622,606791,puppet-tripleo,tripleo-heat-templates
582959,606791,tripleo-common,tripleo-heat-templates
612331,606791,tripleo-common,tripleo-heat-templates
594320,606791,tripleo-common,tripleo-heat-templates
605763,606791,puppet-nova,tripleo-heat-templates
595523,606791,puppet-nova,tripleo-heat-templates
606009,606371,puppet-openstack-integration,puppet-openstack_spec_helper
608620,606349,grenade,ironic-inspector
605514,606220,tripleo-heat-templates,tripleo-heat-templates
606206,606208,grenade,neutron
607733,606201,tripleo-heat-templates,python-tripleoclient
606200,606201,tripleo-heat-templates,python-tripleoclient
606182,606191,tripleo-quickstart-extras,tripleo-heat-templates
606181,606182,tripleo-quickstart,tripleo-quickstart-extras
606179,606181,tripleo-quickstart-extras,tripleo-quickstart
765673,606143,openstack-ansible,openstack-ansible-os_octavia
606116,606118,tripleo-ci,tripleo-heat-templates
618549,606102,neutron,patrole
606091,606092,kolla,kolla-ansible
615764,606046,tripleo-quickstart-extras,tripleo-quickstart
607139,606045,puppet-tripleo,tripleo-heat-templates
606017,606020,tripleo-ci,tripleo-quickstart
608468,605983,neutron,devstack
605981,605982,puppet-tripleo,tripleo-heat-templates
605867,605870,tripleo-heat-templates,tripleo-common
604952,605870,tripleo-heat-templates,tripleo-common
605799,605809,puppet-cinder,puppet-openstack-integration
605805,605809,puppet-neutron,puppet-openstack-integration
605801,605809,puppet-nova,puppet-openstack-integration
605122,605809,puppet-glance,puppet-openstack-integration
606128,605809,puppet-tempest,puppet-openstack-integration
611613,605789,openstack-ansible-os_neutron,openstack-ansible-os_nova
605515,605764,tripleo-common,tripleo-heat-templates
605753,605755,tripleo-quickstart,instack-undercloud
588606,605753,python-tripleoclient,tripleo-quickstart
605747,605753,tripleo-quickstart-extras,tripleo-quickstart
603069,605696,tripleo-quickstart,tripleo-quickstart
607142,605641,governance,releases
605599,605598,puppet-tripleo,tripleo-heat-templates
605662,605538,rally,releases
612800,605523,tripleo-heat-templates,tripleo-quickstart-extras
663879,605520,tripleo-common,python-tripleoclient
663876,605520,tripleo-common,python-tripleoclient
606064,605520,tripleo-common,python-tripleoclient
605511,605514,ansible-role-container-registry,tripleo-heat-templates
610695,605508,senlin,openstacksdk
604377,605489,puppet-tripleo,tripleo-heat-templates
595566,605483,tripleo-quickstart-extras,tripleo-quickstart
632711,605430,tripleo-common,tripleo-heat-templates
605046,605430,tripleo-common,tripleo-heat-templates
605643,605411,tripleo-quickstart,tripleo-quickstart
596428,605411,tripleo-quickstart,tripleo-quickstart
600836,605411,tripleo-quickstart-extras,tripleo-quickstart
591540,605411,tripleo-quickstart,tripleo-quickstart
591077,605411,tripleo-quickstart-extras,tripleo-quickstart
591652,605411,tripleo-quickstart-extras,tripleo-quickstart
602492,605411,tripleo-quickstart-extras,tripleo-quickstart
602387,605411,tripleo-quickstart,tripleo-quickstart
595374,605411,tripleo-ci,tripleo-quickstart
605807,605407,tripleo-heat-templates,tripleo-upgrade
607868,605359,os-win,compute-hyperv
607543,605359,os-win,compute-hyperv
605353,605359,os-win,compute-hyperv
607865,605359,os-win,compute-hyperv
607546,605359,os-win,compute-hyperv
605634,605359,os-win,compute-hyperv
614664,605356,tripleo-quickstart,tripleo-quickstart-extras
604708,605348,tripleo-common,tripleo-heat-templates
604006,605348,tripleo-common,tripleo-heat-templates
601558,605348,tripleo-common,tripleo-heat-templates
596277,605348,tripleo-common,tripleo-heat-templates
605350,605326,puppet-openstack_spec_helper,puppet-tempest
600330,605306,openstacksdk,nova
605398,605306,python-openstackclient,nova
593049,605306,python-openstackclient,nova
621677,605163,octavia,octavia-tempest-plugin
605126,605128,neutron,project-config
605606,605122,puppet-openstack-integration,puppet-glance
605326,605122,puppet-tempest,puppet-glance
596888,605088,openstack-helm-infra,openstack-helm
605076,605077,project-config,openstack-zuul-jobs
581080,605046,tripleo-heat-templates,tripleo-common
605032,605033,puppet-neutron,tripleo-heat-templates
605000,604974,heat-tempest-plugin,heat
605867,604953,tripleo-heat-templates,tripleo-common
604952,604953,tripleo-heat-templates,tripleo-common
605291,604929,manila,manila
605242,604929,manila,manila
605810,604929,devstack,manila
640389,604926,requirements,openstacksdk
604922,604923,tripleo-quickstart-extras,python-tripleoclient
603400,604915,openstack-ansible,openstack-ansible-os_neutron
604889,604890,project-config,governance
604884,604885,tripleo-common,python-tripleoclient
585767,604885,tripleo-common,python-tripleoclient
604879,604881,tripleo-common,python-tripleoclient
584087,604881,tripleo-common,python-tripleoclient
567369,604787,neutron,openstack-manuals
604773,604772,tripleo-common,tripleo-heat-templates
597221,604772,tripleo-common,tripleo-heat-templates
550795,604770,monasca-api,monasca-thresh
604757,604756,tripleo-quickstart-extras,tripleo-quickstart
605363,604736,tripleo-quickstart,tripleo-quickstart-extras
604736,604706,tripleo-quickstart-extras,tripleo-ci
604625,604626,releases,openstack-ansible
604623,604624,releases,openstack-ansible
604620,604622,releases,openstack-ansible
604618,604619,releases,openstack-ansible
604609,604610,openstackdocstheme,project-config
599276,604606,nova,nova
576798,604563,devstack,openstack-zuul-jobs
604529,604530,project-config,governance
603305,604529,charm-ceph,project-config
604526,604527,project-config,governance
604523,604526,fuxi-kubernetes,project-config
604524,604526,fuxi-golang,project-config
604525,604526,fuxi,project-config
602574,604525,project-config,fuxi
602574,604524,project-config,fuxi-golang
602574,604523,project-config,fuxi-kubernetes
604695,604473,openstack-ansible-os_neutron,openstack-ansible-lxc_hosts
604444,604447,puppet-tripleo,tripleo-heat-templates
604384,604444,puppet-cinder,puppet-tripleo
604400,604423,nova,nova
576798,604389,devstack,openstack-zuul-jobs
607652,604361,tripleo-heat-templates,tripleo-common
604357,604361,tripleo-heat-templates,tripleo-common
604358,604360,puppet-nova,tripleo-heat-templates
604318,604330,tripleo-quickstart,ansible-role-tripleo-modify-image
604369,604322,kolla,kolla-ansible
604288,604322,kolla,kolla-ansible
616164,604308,openstack-ansible-nspawn_container_create,openstack-ansible
594544,604308,openstack-ansible-nspawn_container_create,openstack-ansible
604473,604286,openstack-ansible-lxc_hosts,openstack-ansible-os_neutron
563806,604272,tripleo-ci,tripleo-common
607052,604235,puppet-tripleo,tripleo-heat-templates
604386,604205,requirements,heat-agents
567369,604163,neutron,neutron-lib
604153,604154,neutron-lib,neutron
611818,604137,ovsdbapp,project-config
611817,604137,ovsdbapp,project-config
611816,604137,ovsdbapp,project-config
604102,604137,ovsdbapp,project-config
604126,604127,tripleo-ci,python-tripleoclient
602416,604126,tripleo-quickstart-extras,tripleo-ci
607846,604121,tripleo-quickstart,tripleo-ci
607833,604121,tripleo-quickstart-extras,tripleo-ci
593033,604106,openstack-ansible-os_cinder,openstack-ansible
604473,604080,openstack-ansible-lxc_hosts,openstack-ansible-os_nova
604286,604080,openstack-ansible-os_neutron,openstack-ansible-os_nova
604036,604041,kuryr-kubernetes,kuryr-tempest-plugin
637402,604036,octavia,kuryr-kubernetes
611321,604036,octavia,kuryr-kubernetes
604417,604036,octavia,kuryr-kubernetes
606999,604036,kuryr-kubernetes,kuryr-kubernetes
672645,604036,networking-ovn,kuryr-kubernetes
668397,604036,networking-ovn,kuryr-kubernetes
636329,604036,kuryr-tempest-plugin,kuryr-kubernetes
672647,604036,networking-ovn,kuryr-kubernetes
667028,604036,networking-ovn,kuryr-kubernetes
618751,604036,kuryr-tempest-plugin,kuryr-kubernetes
520047,604016,charm-keystone,charm-keystone
603288,604014,requirements,networking-odl
603288,604005,requirements,networking-odl
603288,603992,requirements,networking-odl
620323,603910,devstack,nova
619319,603910,devstack,nova
540070,603830,manila-tempest-plugin,manila
603825,603828,rally,releases
601314,603796,puppet-ironic,tripleo-heat-templates
607196,603780,tripleo-common,tripleo-heat-templates
603050,603780,tripleo-common,tripleo-heat-templates
607621,603780,tripleo-quickstart,tripleo-heat-templates
558472,603753,monasca-tempest-plugin,monasca-log-api
593602,603657,monasca-kibana-plugin,monasca-log-api
647421,603618,kuryr-tempest-plugin,kuryr-tempest-plugin
603920,603614,networking-generic-switch,ironic
603621,603590,tripleo-heat-templates,tripleo-quickstart
599276,603549,nova,python-novaclient
605156,603522,tripleo-heat-templates,tripleo-docs
603489,603516,project-config,governance
606035,603456,kayobe,kayobe-config-dev
620718,603453,congress-tempest-plugin,congress
589448,603422,tripleo-ci,tripleo-heat-templates
558472,603418,monasca-tempest-plugin,monasca-log-api
603229,603371,openstack-helm-infra,openstack-helm
604302,603354,ovsdbapp,networking-ovn
604301,603354,ovsdbapp,networking-ovn
604029,603354,ovsdbapp,networking-ovn
603331,603351,glance_store,glance
716212,603343,puppet-nova,tripleo-heat-templates
618763,603343,puppet-nova,tripleo-heat-templates
716254,603343,puppet-tripleo,tripleo-heat-templates
603341,603343,puppet-tripleo,tripleo-heat-templates
716232,603343,puppet-nova,tripleo-heat-templates
629481,603343,puppet-nova,tripleo-heat-templates
716212,603341,puppet-nova,puppet-tripleo
618763,603341,puppet-nova,puppet-tripleo
603315,603330,charm-layer-openstack,charm-manila
603312,603330,charms.openstack,charm-manila
603315,603328,charm-layer-openstack,charm-gnocchi
603312,603328,charms.openstack,charm-gnocchi
603315,603326,charm-layer-openstack,charm-designate
603312,603326,charms.openstack,charm-designate
603315,603325,charm-layer-openstack,charm-barbican
603312,603325,charms.openstack,charm-barbican
603315,603318,charm-layer-openstack,charm-aodh
603312,603318,charms.openstack,charm-aodh
603281,603282,keystone-tempest-plugin,project-config
607052,603275,puppet-tripleo,tripleo-heat-templates
609019,603252,tripleo-common,tripleo-heat-templates
600183,603252,tripleo-common,tripleo-heat-templates
604441,603199,project-config,openstack-zuul-jobs
603134,603190,devstack-plugin-kafka,oslo.messaging
603187,603181,tripleo-ci,tripleo-common
603114,603139,openstack-ansible-os_keystone,openstack-ansible-os_tempest
603114,603133,openstack-ansible-os_keystone,openstack-ansible-os_glance
623476,603121,kuryr-kubernetes,kuryr-tempest-plugin
618123,603121,kuryr-kubernetes,kuryr-tempest-plugin
603078,603114,openstack-ansible-haproxy_server,openstack-ansible-os_keystone
604292,603100,openstack-ansible-tests,openstack-ansible-os_tempest
606084,603100,openstack-ansible,openstack-ansible-os_tempest
603239,603098,keystone,openstacksdk
603400,603068,openstack-ansible,openstack-ansible-os_neutron
603099,603059,monasca-common,monasca-thresh
612612,603028,neutron,python-neutronclient
597463,602972,kuryr-kubernetes,kuryr-tempest-plugin
603992,602938,networking-odl,kolla
601488,602938,networking-odl,kolla
602924,602933,openstack-ansible-os_keystone,openstack-ansible-os_trove
602920,602932,openstack-ansible-os_glance,openstack-ansible-os_tempest
602924,602932,openstack-ansible-os_keystone,openstack-ansible-os_tempest
602926,602932,openstack-ansible-os_neutron,openstack-ansible-os_tempest
602927,602932,openstack-ansible-os_nova,openstack-ansible-os_tempest
602924,602931,openstack-ansible-os_keystone,openstack-ansible-os_swift
602924,602930,openstack-ansible-os_keystone,openstack-ansible-os_sahara
602924,602929,openstack-ansible-os_keystone,openstack-ansible-os_rally
602924,602928,openstack-ansible-os_keystone,openstack-ansible-os_panko
602924,602927,openstack-ansible-os_keystone,openstack-ansible-os_nova
602920,602927,openstack-ansible-os_glance,openstack-ansible-os_nova
602926,602927,openstack-ansible-os_neutron,openstack-ansible-os_nova
603056,602927,openstack-ansible-galera_client,openstack-ansible-os_nova
603205,602927,openstack-ansible-galera_client,openstack-ansible-os_nova
602924,602926,openstack-ansible-os_keystone,openstack-ansible-os_neutron
602924,602925,openstack-ansible-os_keystone,openstack-ansible-os_masakari
602924,602923,openstack-ansible-os_keystone,openstack-ansible-os_horizon
602924,602922,openstack-ansible-os_keystone,openstack-ansible-os_heat
602924,602921,openstack-ansible-os_keystone,openstack-ansible-os_gnocchi
602924,602920,openstack-ansible-os_keystone,openstack-ansible-os_glance
602924,602919,openstack-ansible-os_keystone,openstack-ansible-os_designate
602924,602918,openstack-ansible-os_keystone,openstack-ansible-os_cinder
602924,602917,openstack-ansible-os_keystone,openstack-ansible-os_ceilometer
602920,602917,openstack-ansible-os_glance,openstack-ansible-os_ceilometer
602924,602916,openstack-ansible-os_keystone,openstack-ansible-os_aodh
602921,602916,openstack-ansible-os_gnocchi,openstack-ansible-os_aodh
602907,602912,openstack-ansible-os_nova,openstack-ansible-os_sahara
602907,602903,openstack-ansible-os_nova,openstack-ansible-os_magnum
602883,602882,openstack-manuals,openstack-helm
602879,602880,ansible-role-container-registry,tripleo-heat-templates
602927,602876,openstack-ansible-os_nova,openstack-ansible-os_magnum
602871,602870,project-config,governance
601658,602867,openstack-ansible-plugins,openstack-ansible-nspawn_container_create
602808,602827,keystone,patrole
602825,602826,openstack-ansible,openstack-ansible
602800,602801,puppet-neutron,tripleo-heat-templates
602453,602801,puppet-neutron,tripleo-heat-templates
591899,602801,puppet-neutron,tripleo-heat-templates
597648,602794,glance-specs,python-glanceclient
602355,602780,charm-neutron-api,charm-neutron-openvswitch
602745,602760,tripleo-common,python-tripleoclient
679373,602754,tripleo-common,python-tripleoclient
